Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
ho_17/t_trivia2	In 1895, Théophile Bader and Alphonse Kahn opened the flagship store of the Galeries Lafayette in Paris at the corner of rue La Fayette and the Chaussée d'Antin.	Im Jahr 1895 eröffneten Théophile Bader und Alphonse Kahn den Vorzeigeladen in den Galeries Lafayette in Paris, an der Ecke von Rue La Fayette und Chaussée d'Antin.	En 1895, Théophile Bader y Alphonse Kahn abrieron la tienda insignia Galeries Lafayette en París, en la esquina de la rue La Fayette y el Chaussée d'Antin.	En 1895, Théophile Bader et Alphonse Kahn ont ouvert le magasin phare des Galeries Lafayette à Paris, au coin de la rue Lafayette et de la Chaussée d’Antin.	Nel 1895 Théophile Bader e Alphonse Kahn aprirono il loro negozio principale nella Galeries Lafayette di Parigi all'angolo tra rue La Fayette e Chaussée d'Antin.	In 1895 openden Théophile Bader en Alphonse Kahn de vlaggenschipwinkel van Galeries Lafayette in Parijs, op de hoek van Rue La Fayette en Chaussée d'Antin.	Em 1895, Théophile Bader e Alphonse Kahn inauguraram a loja principal das Galeries Lafayette de Paris na esquina das ruas La Fayette e Chaussée d'Antin.																		1632380463105
ho_17/t_trivia3	“Haute couture” originally referred to Charles Frederick Worth’s Paris-produced works. The term is now protected by law, and is defined by the Chambre de commerce et d'industrie de Paris.	"Haute couture" war ursprünglich eine Bezeichnung für die von Charles Frederick Worth in Paris entworfene Mode. Der Begriff ist heutzutage juristisch geschützt und wird von der Chambre de commerce et d'industrie in Paris definiert.	Originalmente, «Haute couture» hacía referencia a los trabajos de Charles Frederick Worth hechos en París. Hoy en día, el término está protegido por la ley y definido por la Chambre de commerce et d'industrie de París.	« Haute couture » faisait initialement référence aux créations produites à Paris de Charles Frederick Worth. Ce terme est désormais protégé par la loi et est réglementé par la chambre de commerce et d’industrie de Paris.	Originariamente il termine “Haute couture” si riferiva alle opere prodotte da Charles Frederick Worth a Parigi. Il termine è ora protetto dalla legge ed è definito dalla Chambre de commerce et d'industrie de Paris.	De term ‘haute couture’ was aanvankelijk bestemd voor werken die Charles Frederick Worth in Parijs had gemaakt. De term is niet beschermd en wordt bepaald door de Kamer van Koophandel en Industrie in Parijs.	"Alta-costura" originalmente se referia às obras produzidas em Paris por Charles Frederick Worth. O termo agora é protegido por lei, e é definido pela Câmara de Comercio e Indústria de Paris.																		1632380463105
ho_17/t_trivia4	Paris is the European city with the most Fortune Global 500 headquarters. 29 of the Fortune Global 500 have their headquarters located in Paris.	Paris ist die europäische Stadt mit den meisten Hauptgeschäftsstellen von Fortune-Global-500-Unternehmen. 29 der Fortune-Global-500-Unternehmen haben ihren Hauptsitz in Paris.	París es la ciudad europea con más sedes de las Fortune Global 500. 29 de las Fortune Global 500 tienen su sede en París.	Paris est la ville européenne qui abrite le plus d’entreprises appartenant à la liste Fortune Global 500. 29 ont leurs quartiers généraux à Paris.	Parigi è la città europea con le sedi principali di gran parte delle aziende di Fortune Global 500. 29 di queste hanno infatti la loro sede a Parigi.	Parijs heeft de meeste hoofdkantoren van heel Europa die op de Fortune Global 500 staan. 29 bedrijven van de Fortune Global 500 hebben hun hoofdkantoor in Parijs.	Paris é a cidade europeia com mais empresas listadas na Fortune Global 500, com 29 delas situadas na capital francesa.																		1632380463105
ho_17/t_trivia5	There are three different Chinatowns in Paris. The largest of these Chinatowns is the Quartier Asiatique, which also contains significant Vietnamese, Laotian and Cambodian populations.	In Paris gibt es drei verschiedene Chinatowns. Der größte der drei befindet sich im Quartier Asiatique, in dem auch viele Vietnamesen, Laoter und Kambodschaner leben.	En París hay tres Chinatowns diferentes. La más grande de estas Chinatowns es el Quartier Asiatique, que también cuenta con habitantes vietnamitas, laosianos y camboyanos.	Il y a trois quartiers chinois à Paris. Le plus grand d’entre eux est le quartier asiatique, qui abrite quantité significative de personnes membres des communautés vietnamienne, laotienne et cambodgienne.	A Parigi ci sono tre diverse "china town" o quartieri cinesi. Il più grande è il Quartier Asiatique, che ospita anche persone di origine vietnamita, lao e cambogiana.	Parijs heeft maar liefst drie verschillende Chinatowns. De grootste Chinatown is Quarter Asiatique, met grote Vietnamese, Laotiaanse en Cambodjaanse gemeenschappen.	Há três Chinatowns diferentes em Paris. A maior delas é o Quartier Asiatique, onde se encontram vietnamitas, laosianos e cambojanos.																		1632380463105
ho_18/t_trivia1	Coco Chanel opened her first boutique in Paris, at 31 rue Cambon. Before Chanel opened more stores and diversified into clothing, she started out by selling hats.	Coco Chanel eröffnete ihre erste Boutique in Paris – in der Rue Cambon 31. Bevor Chanel weitere Läden eröffnete und ihr Unternehmen auf Kleidung ausweitete, begann sie mit dem Verkauf von Hüten.	Coco Chanel abrió su primera boutique en París, en el número 31 de la rue Cambon. Antes de abrir más tiendas y vender ropa, Chanel empezó vendiendo sombreros.	Coco Chanel a ouvert sa première boutique à Paris, au 31 rue Cambon. Avant d’ouvrir d’autres magasins et de diversifier son activité, Coco faisait le commerce de chapeaux.	Coco Chanel aprì la sua prima boutique a Paris, al numero 31 di rue Cambon. Prima che aprisse altri negozi e spaziasse l'attività nel settore dell'abbigliamento, Chanel vendeva cappelli.	Coco Chanel opende haar eerste boetiek in Parijs op Rue Cambon nummer 31. Voor Chanel meerdere winkels opende en allerlei kleding verkocht, verkocht ze voornamelijk hoeden.	Coco Chanel inaugurou sua primeira boutique no número 31 da rua Cambon, em Paris. Antes de abrir mais lojas e diversificar para o vestuário, ela começou vendendo chapéus.																		1632380463105
ho_18/t_trivia2	It was illegal for Parisian women to wear pants until 2012. Before the 200-year-old ban against pants was lifted, women needed the permission of local police to “dress like a man.”	Bis ins Jahr 2012 war es Pariser Frauen verboten, Hosen zu tragen. Bevor das 200 Jahre alte Verbot zum Tragen von Hosen aufgehoben wurde, benötigten Frauen die Erlaubnis der örtlichen Polizei, um sich "wie ein Mann zu kleiden".	Hasta 2012, era ilegal que las mujeres parisinas llevaran pantalones. Antes de que se retirara la prohibición contra los pantalones, que tenía 200 años de antigüedad, las mujeres necesitaban el permiso de la policía local para «vestirse como hombres».	Jusqu’en 2012, les femmes parisiennes n’avaient officiellement pas le droit de porter de pantalon. Bien sûr, cette loi désuète n’était plus respectée depuis longtemps, mais autrefois, une femme devait demander l’autorisation à la police pour « se vêtir comme un homme ».	Fino al 2012 era illegale per le donne di Parigi indossare i pantaloni. Prima dell'abolizione del divieto bicentenario, le donne dovevano chiedere un'autorizzazione alla polizia locale per "vestire come un uomo".	Het was tot 2012 voor vrouwen in Parijs verboden om een broek te dragen. Voor het tweehonderd jaar oude verbod op broeken werd opgeheven, moesten vrouwen toestemming krijgen van de lokale politie om zich te mogen ’kleden als een man’.	As mulheres parisienses não podiam usar calças "legalmente" até 2012. Antes da revogação dessa lei de 200 anos, as mulheres precisavam de uma permissão da polícia local para "se vestir como homem".																		1632380463105
ho_18/t_trivia3	During the French Revolution, Parisian women revolutionaries were called "sans-culottes" for wearing trousers instead of the silk-knee breeches popular among bourgeois women.	Während der Französischen Revolution wurden Pariser Revolutionäre "Sansculottes" genannt, da sie statt der in bürgerlichen Kreisen beliebten seidenen Kniebundhosen lange Hosen trugen.	Durante la Revolución francesa, las revolucionarias francesas eran llamadas «sans-culottes» por llevar pantalones en lugar de los pantalones bombachos de seda tan populares entre las mujeres burguesas.	Lors de la Révolution, les femmes révolutionnaires étaient surnommées les « sans-culottes » car elles portaient des pantalons au lieu des culottes en soie populaires chez les bourgeoises de l’époque.	Durante la Rivoluzione francese, le donne rivoluzionarie di Parigi venivano chiamate "sans-culottes" perché indossavano i pantaloni invece di quelli alla cavallerizza molto diffusi tra le donne borghesi.	Tijdens de Franse Revolutie werden vrouwelijke revolutionairen in Parijs ‘sansculotten’ genaamd omdat ze een lange broek droegen in plaats van de zijden kniebroek die destijds populair was onder dames van de bourgeoisie.	Durante a Revolução Francesa, as revolucionárias parisienses eram chamadas de "sans-culottes" por usarem calças em vez dos calções de seda até os joelhos, comuns entre as mulheres burguesas.																		1632380463105
ho_18/t_trivia4	Since 2016, some swimming facilities have banned women from wearing Burkinis. However, while these facilities have personally banned burkinis, there is no actual law banning their use.	Seit 2016 untersagen einige Badeanstalten Frauen das Tragen vor Burkinis. Dabei handelt es sich allerdings um ein Verbot der jeweiligen Badeanstalt; ein gesetzliches Verbot der Burkinis gibt es nicht.	Desde 2016, en algunas instalaciones acuáticas está prohibido que las mujeres utilicen burkini. Sin embargo, aunque estas instalaciones prohíban los burkinis a título personal, no existe ninguna ley que prohíba su uso.	Depuis 2016, certains complexes nautiques interdisent aux femmes de porter des burkinis. Cependant, il n’existe aucune loi officielle interdisant le port de cette tenue.	Fin dal 2016 alcune piscine hanno vietato alle donne di indossare il burkini. Tuttavia, anche se queste strutture hanno imposto questo divieto, non c'è una legge vera e propria che ne vieti l'uso.	Sinds 2016 hebben enkele zwembaden een verbod ingesteld op het dragen van boerkini’s. Dit is een beslissing die deze zwembaden zelf hebben genomen, aangezien er geen landelijk verbod is.	Desde 2016, alguns locais de natação proibiram as mulheres de usar Burquínis. Porém, mesmo que tenham banido essa peça de roupa por questões pessoais, não há uma lei que proíba seu uso.																		1632380463105
ho_18/t_trivia5	The treaty that ended the Spanish-American War was negotiated and signed in Paris. The treaty resulted in Spain ceding Puerto Rico, Guam, and the Philippines to the United States. 	Der Vertrag, der den Spanisch-Amerikanischen Krieg beendete, wurde in Paris verhandelt und unterzeichnet. Mit dem Vertrag trat Spanien Puerto Rico, Guam und die Philippinen an die Vereinigten Staaten ab. 	El tratado que puso fin a la Guerra hispano-estadounidense fue negociado y firmado en París. El tratado dio como resultado la cesión por parte de España de Puerto Rico, Guam y Filipinas a Estados Unidos.	Le traité ayant mis fin à la guerre hispano-américaine a été négocie et signé à Paris. Avec ce traité, l’Espagne a dû céder Puerto Rico, Guam et les Philippines aux États-Unis.	Il trattato che mise fine alla Guerra ispano-americana venne negoziato e firmato a Parigi. Il trattato impose alla Spagna la cessione di Puerto Rico, Guam e le Filippine agli Stati Uniti. 	Het verdrag dat een einde maakte aan de Spaans-Amerikaanse Oorlog werd opgesteld en ondertekend in Parijs. In dit verdrag droeg Spanje Puerto-Rico, Guam en de Filippijnen over aan de Verenigde Staten.	O tratado que colocou um fim à Guerra Hispano-Americana foi negociado e assinado em Paris. Devido a isso, a Espanha teve que ceder Porto Rico, Guam e as Filipinas aos Estados Unidos. 																		1632380463105
HO_19/t_trivia1	The largest public park in Paris is called the “Bois de Vincennes.” It contains a zoo, an arboretum, a botanical garden, a horse-racing track, and a university campus.	Der größte öffentliche Park in Paris ist der Bois de Vincennes. Er umfasst einen Zoo, ein Arboretum, einen botanischen Garten, eine Pferderennbahn und einen Universitätscampus.	El parque público más grande de París se llama el «Bois de Vincennes». Este incluye un zoo, un arboreto, un jardín botánico, un hipódromo y un campus universitario.	Le plus grand parc public de Paris est appelé le Bois de Vincennes. Il contient un zoo, un arboretum, un jardin botanique, un hippodrome et un campus universitaire.	Il parco pubblico più grande di Parigi si chiama "Bois de Vincennes". Racchiude uno zoo, un arboreto, un giardino botanico, un ippodromo e un campus universitario.	Het grootste openbare park van Parijs heet het ‘Bois de Vincennes’. Hier vind je een dierentuin, een arboretum, een botanische tuin, een paardenrenbaan en een universiteitscampus.	O maior parque público de Paris é conhecido como "Bois de Vincennes". Ele contém um zoológico, arboreto, jardim botânico, hipódromo e campus universitário.																		1632380463105
HO_19/t_trivia2	The Jardin des Plantes de Paris was originally the Jardin du Roi, or The King’s Garden. The garden was founded in 1635 by King Louis XIII for the purposes of growing medicinal plants.	Der Jardin des Plantes de Paris war ursprünglich der Jardin du Roi, der Garten des Königs. König Ludwig XIII. hat diesen Garten, der zum Anbau von Heilkräutern dienen sollte, 1635 eröffnen lassen.	El Jardin des Plantes de París era originalmente el Jardin du Roi, o el Jardín del rey. El jardín fue fundado en 1635 por el rey Luis XIII para cultivar plantas medicinales.	Le Jardin des Plantes de Paris était autrefois le Jardin du Roi. Cet espace a été conçu en 1635 par le roi Louis XIII dans le but d’y faire pousser des plantes aux vertus médicinales.	Il Jardin des Plantes di Parigi in origine era chiamato Jardin du Roi, o Giardino del re. Il giardino venne costituito nel 1635 da re Luigi XIII per la coltivazione di piante officinali.	Het Jardin des Plantes de Paris heette oorspronkelijk het Jardin du Roi, of de tuin van de koning. De tuin werd in 1635 aangelegd in opdracht van koning Lodewijk XIII om medicinale planten te groeien.	O Jardin des Plantes de Paris era originalmente o Jardin du Roi, ou Jardim do Rei, e foi fundado em 1635 pelo rei Luís XIII com o propósito de cultivar plantas medicinais.																		1632380463105
HO_19/t_trivia3	Disneyland Paris, the most visited theme park in all of Europe, is not actually located in Paris, but in Marne-la-Vallée, a town that is around 40 kilometers away from Paris.	Disneyland Paris, der meistbesuchte Freizeitpark in ganz Europa, befindet sich nicht in Paris, sondern in Marne-la-Vallée, einer Stadt etwa 40 Kilometer außerhalb von Paris.	Disneyland Paris, el parque temático más visitado de toda Europa, en realidad no se encuentra en París, sino en Marne-la-Vallée, una ciudad situada a unos 40 km de París.	Disneyland Paris, le parc d’attractions le plus touristique d’Europe, n’est pas situé à Paris mais à Marne-la-Vallée, à une quarantaine de kilomètres de la capitale.	Disneyland Paris, il parco a tema più visitato d'Europa, non è in realtà situato a Parigi, ma a Marne-la-Vallée, una città a circa 40 chilometri da Parigi.	Disneyland Paris, het vaakst bezochte pretpark van Europa, ligt niet in Parijs maar in Marne-la-Vallée, een stadje op ongeveer veertig kilometer van Parijs.	Disneyland Paris, o parque temático mais visitado de toda a Europa, não fica realmente em Paris, mas em Marne-la-Vallée, uma cidade a quase 40 quilômetros da capital francesa.																		1632380463105
HO_19/t_trivia4	There are over 100 Wallace drinking fountains in Paris. These were designed by Sir Richard Wallace, and were sculpted by Charles-Auguste Lebourg.	In Paris gibt es mehr als 100 Wallace-Brunnen. Sie wurden von Sir Richard Wallace entworfen und von Charles-Auguste Lebourge angefertigt.	En París hay más de 100 fuentes Wallace de agua potable. Estas fueron diseñadas por Sir Rirchard Wallace, y fueron esculpidas por Charles-Auguste Lebourg.	Il existe plus de 100 fontaines Wallace à Paris. Elles ont été inventées par Sir Richard Wallace et sculptées par Charles-Auguste Lebourg.	Ci sono oltre 100 fontane Wallace. Sono fontane d'acqua potabile progettate da sir Richard Wallace e vennero realizzate da Charles-Auguste Lebourg.	Er zijn meer dan 100 openbare drinkfonteinen in Parijs. Ze zijn ontworpen door Sir Richard Wallace en gemaakt door Charles-Auguste Lebourg.	Há mais de 100 bebedouros Wallace em Paris que foram projetados por Sir Richard Wallace e esculpidos por Charles-Auguste Lebourg.																		1632380463105
HO_19/t_trivia5	The French Open, known officially as Roland-Garros, is a major tennis tournament held annually in Paris. The French Open is the only Grand Slam tournament held on clay.	Die French Open, offiziell Roland-Garros, ist ein wichtiges Tennisturnier, das jedes Jahr in Paris stattfindet. Die French Open sind das einzige Grand-Slam-Turnier, das auf einem Sandplatz abgehalten wird.	El Abierto de Francia, oficialmente conocido como Roland-Garros, es un importante torneo de tenis que se celebra cada año en París. El Abierto de Francia es el único torneo de Grand Slam sobre tierra batida.	L’Open de France, plus largement connu sous le nom de Roland-Garros, est un grand tournoi de tennis organisé tous les ans à Paris. C’est le seul tournoi du Grand chelem qui se joue sur terre battue.	L'Open di Francia, noto ufficialmente come Roland-Garros, è un importante torneo di tennis che si tiene annualmente a Parigi. È l'unico torneo del Grande Slam che si gioca su terra battuta.	De French Open, officieel Roland-Garros, is een belangrijk tennistoernooi dat jaarlijks in Parijs plaatsvindt. De French Open is het enige Grand Slam-toernooi dat op een baan van klei wordt gespeeld.	O Aberto da França, conhecido oficialmente como Roland-Garros, é um importante torneio de tênis realizado anualmente em Paris. É o único torneio do Grand Slam realizado no saibro.																		1632380463105
ho_20/t_trivia1	The oldest public park in Paris is the Tuileries Garden. Although it was created by Catherine de' Medici in 1564, it only became a public park after the French Revolution.	Der älteste öffentliche Park in Paris ist der Jardin des Tuileries. Angelegt für Katharina von Medici im Jahr 1564, wurde der Park erst nach der Französischen Revolution der Öffentlichkeit zugänglich gemacht.	El parque público más antiguo de París es el Jardín de las Tullerías. Aunque fue creado por Catherine de' Medici en 1564, solo pasó a ser un parque público tras la Revolución francesa.	Le plus ancien parc public de Paris est le jardin des Tuileries. Même s’il a été conçu par Catherine de Médicis en 1564, il n’est devenu un parc public qu’après la révolution française.	Il parco pubblico più antico di Parigi è il giardino delle Tuileries. Sebbene venne creato da Caterina de' Medici nel 1564, divenne parco pubblico solo dopo la Rivoluzione francese.	Het oudste openbare park van Parijs is het Jardin des Tuileries of de Tuilerieën. Hoewel het in 1564 werd aangelegd door Catherina de’ Medici, werd het pas na de Franse Revolutie een openbaar park.	Jardins das Tulherias é o parque público mais antigo de Paris. Foi criado por Catarina de Medici em 1564, e somente após a Revolução Francesa se tornou um parque público.																		1632380463105
ho_20/t_trivia2	Shooting videos in Paris is free, except for scenes shot in a garden, a museum, or a swimming pool. On average, ten films and/or commercials are shot on the streets of Paris every day.	Das Drehen von Videos ist in Paris kostenlos, bis auf Szenen, die in Gärten, Museen oder Badeanstalten gedreht werden. Pro Tag werden durchschnittlich zehn Filme und/oder Werbevideos auf den Straßen von Paris gedreht.	Grabar vídeos en París es gratis, excepto aquellas escenas que se graben en un jardín, un museo o una piscina. De media, en las calles de París se graba una media de diez películas y/o anuncios al día.	Tourner des vidéos dans Paris est gratuit, sauf si les scènes sont tournées dans un jardin, un musée ou une piscine. En moyenne, dix films et/ou publicités sont réalisés dans les rues de Paris chaque jour.	Girare video a Parigi è gratuito, a parte se si è in un giardino, in un museo o in una piscina. Ogni giorno una media di dieci film e/o pubblicità viene girata per le strade di Parigi.	Het maken van filmopnamen in Parijs is gratis, met uitzondering van opnamen in een tuin, een museum of een zwembad. Er worden gemiddeld elke dag wel tien films en/of reclames opgenomen op de straten van Parijs.	Gravar vídeos em Paris é gratuito, exceto filmagens num jardim, museu ou piscina. Em média, 10 filmes e/ou comerciais são realizados nas ruas de Paris diariamente.																		1632380463105
ho_20/t_trivia3	The city of Paris has an official tree-counter. Their job is to count, measure, map, and reference every single one of the 470,000 or so trees in Paris.	In Paris gibt es einen offiziellen Bäumezähler. Der Job umfasst das Zählen, Messen, Kartieren und Referenzieren jedes einzelnen der etwa 470.000 Bäume in Paris.	La ciudad de París tiene un contador de árboles oficial. Su trabajo es contar, medir, cartografiar y enumerar todos y cada uno de los alrededor de 470.000 árboles de París.	La ville de Paris a un compteur d’arbres officiel. Son travail consiste à compter, mesurer, géolocaliser et référencer les 470 et quelques arbres de la capitale française.	La città di Parigi ha un contatore di alberi ufficiali, il cui lavoro è contare, misurare, mappare e catalogare ogni singolo albero di quelli presenti a Parigi, in tutto 470.000.	De stad Parijs heeft een officiële bomenteller. Die telt, meet en catalogiseert elke individuele boom en noteert hun locatie. Er zijn in totaal ongeveer 470.000 bomen in Parijs.	A capital francesa possui um contador de árvores oficial. Seu trabalho é contar, medir, mapear e registrar cada uma das quase 470.000 árvores em Paris.																		1632380463105
ho_20/t_trivia4	There are around 14000 public clocks in Paris. Majority of these clocks are simple functional clocks found on churches, town halls, libraries, and train stations.	In Paris findet man etwa 14.000 öffentliche Uhren. Der Großteil dieser Uhren besteht aus einfachen, zweckmäßigen Uhren an Kirchen, Rathäusern, Bibliotheken und Bahnhöfen.	En París hay alrededor de 14.000 relojes públicos. La mayoría de estos relojes son sencillos relojes funcionales que puede encontrarse en iglesias, ayuntamientos, bibliotecas y estaciones de tren.	Il y a environ 14 000 horloges publiques dans Paris. En majorité, il s’agit d’horloges au fonctionnement simple, comme celles que l’on trouve sur les façades des églises, des mairies, des bibliothèques et des gares.	A Parigi ci sono 14.000 orologi pubblici a Parigi. La maggior parte di essi sono semplici orologi funzionali che si trovano sulle facciate delle chiese, dei municipi, nelle biblioteche e nelle stazioni ferroviarie.	Er zijn ongeveer 14.000 openbare klokken in Parijs. Dit zijn grotendeels eenvoudige, werkende klokken op kerken, stadhuizen, bibliotheken en treinstations.	Há quase 14.000 relógios públicos em Paris. A maioria deles são relógios que funcionam e ficam em igrejas, prefeituras, bibliotecas e estações de trem.																		1632380463105
ho_20/t_trivia5	The first public clock installed in Paris is housed in the Tour de l’Horloge of the Conciergerie. The clock was installed by German engineer Henri le Vic in 1371.	Die erste in Paris installierte öffentliche Uhr befindet sich im Tour de l'Horloge in der Conciergerie. Die Uhr wurde von dem deutschen Uhrmacher Henri de Vic im Jahr 1371 gebaut.	El primer reloj público instalado en París se encuentra en la Tour de l’Horloge de la Conciergerie. El reloj fue instalado en 1371 por el ingeniero alemán Henri le Vic.	La première horloge publique de paris se trouve dans la tour de l’horloge de la Conciergerie. L’horloge a été installée par l’ingénieur allemand Henri le Vic en 1371.	Il primo orologio pubblico installato a Parigi si trova nella Torre dell'orologio della Conciergerie. Venne installato dall'ingegnere tedesco Henri le Vic nel 1371.	De eerste openbare klok die in Parijs werd geplaatst, staat in de Tour de l’Horloge van de Conciergerie. De klok werd in 1371 geplaatst door de Duitse ingenieur Henri le Vic.	O primeiro relógio público de Paris fica na Torre do Relógio do Palácio da Cidade e foi instalado em 1371 pelo engenheiro alemão Henri le Vic.																		1632380463105
ho_21/t_trivia1	A hive of Buckfast bees is cultivated on the roof of the Notre-Dame’s sacristy. The honey produced by these bees is harvested and donated to the poor.	Auf dem Dach der Sakristei der Notre-Dame-Kathedrale werden in einem Bienenstock Buckfastbienen gezüchtet. Der von diesen Bienen produzierte Honig wird nach der Gewinnung an Bedürftige gespendet.	En el tejado de la sacristía de Notre-Dame se cultiva una colmena de abejas Buckfast. La miel que producen estas abejas se recoge y se dona a los más necesitados.	Un essaim d’abeilles Buckfast a été implanté sur le toit de la sacristie de Notre-Dame. Le miel produit par ces abeilles est récolté avant d’être distribué aux plus démunis.	Sul tetto della sacrestia di Notre-Dame si trova un alveare di api Buckfast. Il miele prodotto da queste api viene poi raccolto e donato ai poveri.	Boven op de sacristie van de Notre-Dame staan een korf Buckfastbijen. De honing van deze bijen wordt geoogst en verdeeld onder de armen.	Uma colmeia de abelhas Buckfast é cultivada no telhado da sacristia de Notre-Dame. O mel que elas produzem é colhido e doado aos pobres.																		1632380463105
ho_21/t_trivia2	In 1989, over 10 kilograms of gold leaf were used to re-gild Paris’ Dome of Les Invalides. This was done in celebration of the bicentenary of the French Revolution.	Im Jahr 1989 wurden mehr als 10 Kilogramm Blattgold dazu verwendet, die Kuppel des Pariser Invalidendoms neu zu vergolden. Dies geschah anlässlich der Feierlichkeiten zum 200. Jubiläum der Französischen Revolution.	En 1989, se utilizaron más de 10 kilos de pan de oro para volver a cubrir la cúpula de Les Invalides de París.	En 1989, plus de 10 kilos de feuilles d’or ont été utilisés pour redorer le dôme des Invalides, à l’occasion du bicentenaire de la Révolution française.	Nel 1989 oltre 10 chilogrammi di foglie d'oro vennero utilizzate per ricoprire la cupola dell'Hôtel national des Invalides. I lavori si svolsero per i festeggiamenti del bicentenario della Rivoluzione francese.	In 1989 werd er meer dan 10 kilo bladgoud gebruikt om de koepel van Les Invalides opnieuw van een laagje goud te voorzien. Dit was ter ere van het tweehonderdste jubileum van de Franse Revolutie.	Em 1989, mais de 10 quilos de folhas douradas foram usados na remodelação da Abóboda de Les Invalides de Paris para a comemoração do bicentenário da Revolução Francesa.																		1632380463105
ho_21/t_trivia3	In Paris, it is illegal to kiss someone while a train is on a platform. The law was established in 1910 due to kissing couples delaying train departures.	In Paris ist es illegal, jemanden zu küssen, während sich ein Zug am Bahnsteig befindet. Das Gesetz stammt aus dem Jahr 1910 und wurde verabschiedet, da sich küssende Liebespaare wiederholt für Zugverspätungen sorgten.	En París, es ilegal besar a alguien mientras hay un tren en un andén. Esta ley se constituyó en 1910 debido a que los besos entre las parejas provocaban que la salida de los trenes se retrasara.	À Paris, il est illégal d’embrasser quelqu’un si un train est en gare. La loi a été instaurée en 1910 à cause des couples qui s’étreignaient trop longtemps et qui retardaient les départs des trains.	A Parigi è illegale baciare qualcuno mentre il treno è fermo alla banchina. La legge fu istituita nel 1910 per evitare che i treni subissero ritardi a causa delle coppie che si baciavano.	Het is in Parijs verboden om iemand te kussen wanneer er een trein langs het perron staat. Deze wet werd in 1910 ingesteld omdat kussende stelletjes voor vertragingen zorgden.	Em Paris, é proibido beijar alguém enquanto houver um trem numa plataforma. A lei foi criada em 1910 devido aos casais que ficavam se beijando e atrasavam as partidas do trem.																		1632380463105
ho_21/t_trivia4	The Mona Lisa was stolen from the Louvre in August 1911 by Louvre employee Vincenzo Perugia. It took roughly 28 months for the painting to be returned.	Im August 1911 wurde die Mona Lisa von dem im Louvre angestellten Vincenzo Peruggia aus dem Museum gestohlen. Es dauerte etwa 28 Monate, bis das Gemälde zurückgegeben wurde.	En agosto de 1911, un empleado del Louvre llamado Vincenzo Perugia robó la Mona Lisa del museo. Se tardó alrededor de 28 meses en conseguir que se devolviera el cuadro.	Le tableau Mona Lisa a été dérobé au Louvre en août 1911 par Vincenzo Perugia, qui était employé au musée. La toile a retrouvé sa place au musée seulement 28 mois plus tard.	Il ritratto de La Gioconda venne rubata al Louvre nell'agosto 1911 da Vincenzo Perugia, un dipendente del museo. Ci vollero 28 mesi per restituire il dipinto.	De Mona Lisa werd in 1911 uit het Louvre gestolen door werknemer Vincenzo Perugia. Pas na 28 maanden werd het schilderij weer teruggebracht.	A Mona Lisa foi roubada do Louvre em agosto de 1911 pelo funcionário Vincenzo Perugia. Demorou quase 28 meses para o quadro ser devolvido.																		1632380463105
ho_21/t_trivia5	The Louvre was called the Muséum central des arts de la République when it first opened to the public. The Louvre adopted its current name in 1815, after Napoleon's abdication.	Als der Louvre zuerst für die Öffentlichkeit zugänglich gemacht wurde, hieß er "Muséum central des arts de la République". Seinen heutigen Namen trägt der Louvre seit 1815, nach der Abdankung Napoleons.	Cuando el Louvre abrió al público por primera vez se llamaba Muséum central des arts de la République. El museo adoptó su nombre actual en 1815, tras la abdicación de Napoleón.	Lors de son inauguration, le Louvre s’appelait Muséum central des arts de la République. Le musée a pris son nom actuel en 1815, après l’abdication de Napoléon.	Il Louvre era chiamato Muséum central des arts de la République alla sua inaugurazione al pubblico. Adottò il suo nome attuale nel 1815, dopo l'abdicazione di Napoleone.	Toen het Louvre voor het eerst de deuren opende voor publiek, had het de naam Muséum central des arts de la République. Het Louvre kreeg haar huidige naam in 1815, nadat Napoleon was afgetreden.	O Louvre era conhecido como Muséum central des arts de la République quando foi aberto ao público pela primeira vez. O museu adotou seu nome atual em 1815, após a abdicação de Napoleão.																		1632380463105
ho_22/t_trivia1	Epoisses de Bourgogne is a cheese that is rinsed in Marc de Bourgogne brandy. The smell is so strong that a law was passed banning the cheese from all Parisian public transportation.	Epoisses de Bourgogne ist ein Käse, der mit dem Tresterbrand Marc de Bourgogne abgewaschen wird. Sein Geruch ist so stark, dass es gesetzlich verboten ist, den Käse in öffentliche Transportmittel von Paris mitzunehmen.	El époisses de Bourgogne es un queso lavado con brandy Marc de Bourgogne. Su olor es tan fuerte que se aprobó una ley que prohibía la entrada de este queso en todos los transportes públicos de París.	L’époisses est un fromage affiné au marc de Bourgogne. Son odeur est si forte qu’une loi a été votée pour bannir ce fromage de tous les transports parisiens.	Epoisses de Bourgogne è un formaggio francese lavato nel brandy Marc de Bourgogne. L'odore è talmente forte che era entrata in vigore una legge che vietava questo formaggio sulla rete di trasporto pubblico parigina.	Epoisses de Bourgogne is een kaassoort die wordt gewassen in brandewijn van Marc de Bourgogne. De geur is zo sterk dat er een speciale wet werd aangenomen om de kaas te verbieden in het openbaar vervoer van Parijs.	Epoisses de Bourgogne é um queijo lavado com o conhaque Marc de Bourgogne. Seu cheiro é tão forte que foi aprovada uma lei proibindo esse queijo em qualquer transporte público parisiense.																		1632380463105
