Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
chap08_convo_06/088D8918-4909C0E5-A8ED83A4-807CADCB	Really? Werewolves... Cool...	Echt wahr? Werwölfe ... Wie cool ...	¿De verdad? Hombres lobo... Mola...	Vraiment ? Des loups-garous... Cool.	Davvero? Lupi mannari... Bello...	Serieus? Weerwolven? Cool...	Sério? Lobisomens... Legal...																		1632374067825
chap08_convo_06/21B89ED1-4403192C-FF79C0BA-3D63BFCF	Nicole! Are you even listening? There are no werewolves in Versailles!	Nicole! Hörst du überhaupt zu? Es gibt keine Werwölfe in Versailles!	¡Nicole! ¿Me estás escuchando? ¡No hay hombres lobo en Versailles!	Nicole ! Est-ce que tu m’écoutes ? Il n’y a jamais eu de loup-garou à Versailles !	Nicole! Ma mi stai ascoltando? Non ci sono lupi mannari a Versailles!	Nicole! Luister je wel? Er zijn toch helemaal geen weerwolven in Versailles.	Nicole! Está ao menos ouvindo? Não havia lobisomens em Versalhes!																		1632374067825
chap08_convo_06/F52B40B3-4ED0AD5D-700C87B2-4BD5A5A2	Oh! Yeah. Of course.	Oh! Ja. Ja, natürlich.	¡Oh! Ya. Por supuesto.	Oh ! Oui, bien sûr.	Ah, certo, certo.	O, ja. Natuurlijk...	Ah, claro! Pode crer.																		1632374067825
chap08_convo_06/CD990A62-4E4F14EC-6C4760A0-B0222204	Sorry, it’s been a long day, and I haven’t had much sleep…	Tut mir leid, es war ein langer Tag und ich habe nicht gerade viel geschlafen ...	Disculpa, ha sido un día muy largo, y no he dormido demasiado...	Désolée, la journée a été longue et je n’ai pas beaucoup dormi...	Scusami, è stata una giornata lunghissima e non ho nemmeno dormito bene...	Sorry, het was een lange dag en ik heb slecht geslapen.	Desculpe, foi um dia longo e dormi pouco...																		1632374067825
chap08_convo_06/6FB307A2-480E9374-95AECDAB-9F434756	No, no, I understand. You really wanted Marcus to come along, didn’t you?	Kein Problem, schon verstanden. Du wolltest unbedingt, dass Marcus mitkommt, nicht wahr?	No, no, lo entiendo. Te apetecía mucho que viniera Marcus, ¿no?	Je comprends. Tu aurais aimé que Marcus vienne avec toi, n’est-ce pas ?	No, no, capisco. Volevi tanto che Marcus venisse con noi, vero?	Nee, ik snap het. Je wilde dat Marcus meeging, of niet?	Não, tudo bem, eu entendo. Você queria que o Marcos tivesse vindo, né?																		1632374067825
chap08_convo_06/55748B5E-4870263F-596C8D8F-DAE30D33	W-What? No! That’s silly…	W-was? Nein, nein! Das ist doch albern ...	¿Qué? ¡No! Menuda tontería...	Hein, quoi ? Mais non, c’est n’importe quoi...	Cosa? No! Non essere sciocca...	W-Wat? Welnee.	O-o quê? Não! Que bobagem...																		1632374067825
chap08_convo_06/1866FA88-469D6D3C-6AB880A3-7E3B7A5E	No, really! I understand. You were childhood friends, after all.	Nein, wirklich! Ich versteh das schon. Schließlich wart ihr früher ja eng befreundet.	¡No, de verdad! Lo entiendo. Sois amigos desde hace muchos años.	Non, mais je comprends. Vous êtes amis depuis l’enfance, après tout.	No, davvero! Ti capisco. Eravate amici d'infanzia, dopo tutto.	Nee, echt waar. Ik snap het wel. Jullie waren heel hecht vroeger.	De verdade! Eu entendo. Afinal, vocês são amigos de infância.																		1632374067825
chap08_convo_06/04C71A7B-427149E2-20FD74B3-DB8E6ED1	And you’re here in Paris to work, so you don’t get to see him as much as you thought you would.	Und du bist hier in Paris, um zu arbeiten. Daher siehst du ihn nicht so oft, wie du dir das eigentlich gedacht hattest.	Y has venido a París a trabajar y no puedes verle tanto como pensabas.	Et tu es à paris pour le travail, donc tu ne peux pas le voir aussi souvent que tu le voudrais.	E tu sei qui a Parigi per lavoro, quindi non riesci a vederlo quanto avresti voluto.	En nu ben je in Parijs om te werken en zie je hem niet zo vaak als je gehoopt had.	E você veio para Paris a trabalho, então não pode vê-lo como gostaria.																		1632374067825
chap08_convo_06/74FA8EC5-4175370B-570C12B4-997B60CD	No, I’m honestly just exhausted. But I have to help my mom, so here I am...	Nein, ich bin ehrlich gesagt nur erschöpft. Aber ich muss meiner Mutter helfen, also bin ich hier ...	No, de verdad. Simplemente estoy cansada. Pero debo ayudar a mi madre, así que aquí estoy...	Non, je suis honnêtement très fatiguée. Mais je dois aider ma mère, alors je m’accroche...	No, sinceramente sono esausta. Ma devo aiutare mia mamma, quindi eccomi qui...	Nee, ik ben gewoon doodop. Maar ik moet mijn moeder helpen, dus hier ben ik.	Não, só estou esgotada. Mas preciso ajudar minha mãe, então aqui estou...																		1632374067825
chap08_convo_06/A3B97468-4F252ECC-176B87BC-343BE0EA	Alright, I won’t push. Want me to wake you up every now and then?	Na gut, ich werde dich nicht nerven. Soll ich dich ab und zu wecken?	Vale, no insistiré. ¿Quieres que te despierte de vez en cuando?	Bon, je n’insiste pas. Tu veux que je te secoue de temps en temps pour te réveiller ?	Va bene, Non insisto. Vuoi che ti dia uno scossone ogni tanto?	Oké, ik zal niet blijven drammen. Moet ik je zo nu en dan even wakker maken?	Tudo bem, não vou forçar a barra. Quer que eu te acorde de vez em quando?																		1632374067825
chap08_convo_06/2DA5B231-427FDDBD-EF27FFAC-B4CB53B4	Oh, yes, please!	Oh, ja, bitte!	¡Oh, sí, por favor!	Oh oui, volontiers !	Sì, per favore!	Ja, graag!	Ah, claro, por favor!																		1632374067825
chap08_convo_06/DD02ACF7-434CB824-1DACE89F-B43F0914	Then it’s a deal. Now, let us go see the Hall of Mirrors!	Abgemacht. Dann lass uns jetzt ins Spiegelkabinett gehen!	Trato hecho. ¡Ahora, vamos a ver la Sala de los espejos!	Marché conclu. Maintenant, direction la galerie des Glaces !	Allora siamo d'accordo. Ora andiamo nella Sala degli specchi!	Afgesproken. Zullen we nu naar de Spiegelzaal gaan?	Combinado. Agora vamos ver o Salão dos Espelhos!																		1632374067825
chap09_convo_01/4D4CD104-4A8314B6-B77AB8BC-C3B9AA80	Hey Nicole, thanks for coming. I suck at shopping, so I could <b>really</b> use the help.	He Nicole, danke, dass du gekommen bist. Ich bin in Sachen Shopping überhaupt nicht zu gebrauchen, daher kann ich die Hilfe <b>echt</b> gebrauchen.	Nicole, gracias por venir. Soy malísima con las compras, así que tu ayuda puede venirme <b>muy</b> bien.	Bonjour Nicole. Merci d’être venue. Le shopping, ce n’est vraiment pas mon truc, donc ton aide est <b>vraiment</b> la bienvenue.	Ehi, Nicole, grazie per essere venuta. Io non sono bravo a fare shopping, quindi ho <b>proprio</b> bisogno del tuo aiuto.	Hoi, Nicole. Bedankt voor je komst. Ik ben een <b>ramp</b> in winkelen, dus ik kan alle hulp goed gebruiken.	Ei, Nicole, agradeço por vir junto. Sou péssimo fazendo compras, então posso <b>mesmo</b> precisar da sua ajuda.																		1632375092954
chap09_convo_01/E5208396-41EF8F11-E97D8BA7-ED8B84D7	It’s too bad Giselle had to go to work after Versailles, and couldn’t come with us.	Schade, dass Giselle nach unserem Ausflug nach Versailles direkt zur Arbeit musste und nicht mitkommen konnte.	Qué pena que Giselle tuviera que irse a trabajar después de Versailles y no haya podido venir con nosotros.	C’est dommage que Giselle ait dû travailler après la visite de Versailles et qu’elle ne soit pas là.	Mi spiace molto che Giselle sia dovuta andare a lavorare dopo Versailles e non fosse potuta venire con noi.	Jammer dat Giselle na Versailles meteen weer moest werken en niet met ons mee kon gaan.	Pena que a Giselle precisou ir trabalhar depois de Versalhes, e não pôde vir com a gente.																		1632375092954
chap09_convo_01/CD392B08-484ED560-B47D58A1-E9BD920E	She said she really needed that overtime.	Sie sagte, sie bräuchte die Überstunden dringend.	Dijo que le hacían mucha falta esas horas extra.	Elle a dit qu’elle devait faire des heures supplémentaires.	Ha detto che aveva bisogno di fare degli straordinari.	Ze zei dat ze de extra uren goed kon gebruiken.	Ela disse que precisava muito das horas extras.																		1632375092954
chap09_convo_01/A9060EE6-450F75E2-DC21FC96-1A5F2977	Actually, it’s kinda cool that she’s not here. I wanted to talk to you about something...	Eigentlich ist es ganz gut, dass sie nicht hier ist. Ich wollte mit dir über etwas reden ...	En realidad, me viene bien que no haya venido. Quería hablar contigo de una cosa...	En fait, c’est chouette qu’elle ne soit pas là, car je voulais te parler de quelque chose.	In realtà è bello che non sia qui. Volevo parlare con te di una cosa...	Het is eigenlijk wel goed dat ze er niet is. Ik wil het ergens met je over hebben...	Sinceramente, ainda bem que ela não veio porque queria falar com você sobre uma coisa...																		1632375092954
chap09_convo_01/80A1853C-41CB4A1D-4F56EE80-C7F0E0E3	Anything!	Nur keine Hemmungen!	¡Lo que quieras!	Dis-moi !	Qualunque cosa!	Zeg het maar.	Qualquer coisa!																		1632375092954
chap09_convo_01/7CBD6B1A-4527AEDE-2B683283-56EDCA17	I’m going to ask her to move in with me!	Ich werde sie fragen, ob sie mit mir zusammenziehen will!	¡Voy a pedirle que se venga a vivir conmigo!	Je vais lui demander d’emménager avec moi.	Voglio chiederle di venire a vivere con me!	Ik wil haar vragen om bij me in te trekken.	Vou pedir para ela morar comigo!																		1632375092954
chap09_convo_01/30608A90-45C27C84-43190F87-A633608E	...Oh. For real?	... Oh. Wirklich?	Oh... ¿De verdad?	... Oh. Vraiment ?	...Ah. Ma davvero?	Echt?	...Ah. É mesmo?																		1632375092954
chap09_convo_01/C1068214-42C8AC1A-7F547190-DEF2536E	Yep! It’ll help her save on rent, <b>and</b> we’ll get to see each other more often!	Ja! Das wird ihr helfen, Miete zu sparen, <b>und</b> wir werden uns öfter sehen können!	¡Sí! Así podrá ahorrar en alquiler <b>y</b> nosotros podremos vernos más a menudo.	Oui ! Ça lui permettra d’économiser de l’argent <b>et</b> on se verra plus souvent !	Sì! Così risparmierebbe l'affitto <b>e</b> noi riusciremmo a vederci più spesso!	Ja, dat scheelt een hoop huur <b>en</b> dan zien we elkaar vaker.	Sim! Vai ajudar ela a economizar no aluguel <b>e</b> a gente vai poder se ver com mais frequência!																		1632375092954
chap09_convo_01/7801F64D-4FF57CC1-4A13DF86-23506166	My house is kinda a sad man cave, though...	Allerdings ist meine Wohnung eine deprimierende Männerhöhle ...	Aunque mi casa parece una cueva más que una casa...	Mais mon appart’ ressemble plus à une garçonnière qu’à un petit nid douillet...	Casa mia è una specie di grotta per solitari, però...	Mijn huis is alleen wel een beetje een mannenbunker.	Se bem que minha casa mais parece um muquifo...																		1632375092954
chap09_convo_01/AA6679A7-471C22E2-F5E1098D-F3798728	So you need my help to spruce it up? Make it a bit more homey?	Du brauchst also meine Hilfe, um sie auf Vordermann zu bringen? Sie ein wenig gemütlicher zu machen?	¿Así que necesitas mi ayuda para acicalarla un poco? ¿Para hacerla un poco más hogareña?	Donc tu as besoin de mon aide pour le rendre plus chaleureux ? Plus accueillant ?	Quindi vuoi che la renda un po' più vivibile? Più accogliente?	Heb je mijn hulp nodig om het op te frissen? Orde te scheppen?	Então precisa da minha ajuda para dar uma ajeitada? Deixar um pouco mais habitável?																		1632375092954
chap09_convo_01/78A45CD4-42525EC0-2192B3A2-EE14BD65	Exactly!	Ganz genau!	¡Exacto!	Exactement !	Esatto!	Precies!	Isso mesmo!																		1632375092954
chap09_convo_01/B93B6662-4398A06A-F8205890-945333C9	Alright, well, let’s get to it then...	Na gut, dann fangen wir mal an ...	Muy bien, pues vamos a ello...	D’accord. Alors mettons-nous au travail...	Va bene. Beh, mettiamoci all'opera allora...	Oké. Aan de slag!	Tudo bem, vamos nessa então...																		1632375092954
chap09_convo_02/DC4288A0-4083D3C2-BFDC49A1-C8891418	That should be everything! Thanks for the help, Nicole!	Das sollte es gewesen sein! Danke für deine Hilfe, Nicole!	¡Yo creo que ya está todo! ¡Gracias por tu ayuda, Nicole!	Je crois que c’est tout ! Merci pour le coup de main, Nicole.	OK, dovremmo esserci adesso! Grazie per l'aiuto, Nicole!	Dat was alles wel zo’n beetje. Bedankt voor je hulp, Nicole.	Acho que isso é tudo! Valeu pela força, Nicole!																		1632375092954
chap09_convo_02/847ABF3E-430A9FE1-33CE769B-35DA80B3	Oh, uh… It was no big deal.	Oh, äh ... Das war doch kein großes Ding.	Oh... No hay de qué.	Oh, euh, ce n’était pas grand-chose.	Ah, beh... non è stato tanto difficile.	O, het stelde niks voor.	Ah, hum... não foi nada demais.																		1632375092954
chap09_convo_02/4D058129-4271EBC4-B48B87BC-B3378F55	...I think I just got a message from my mom, she’s probably looking for me. I need to go now, sorry.	Ich habe, glaube ich, gerade eine Nachricht von meiner Mutter bekommen – sie ist auf der Suche nach mir. Tut mir leid, ich muss jetzt los.	Creo que acabo de recibir un mensaje de mi madre, seguro que me está buscando. Tengo que irme, lo siento.	... Je crois que j’ai reçu un message de ma mère, elle est sûrement en train de me chercher. Je dois filer. Désolée.	...Mi sa che mi è arrivato un messaggio da mamma, forse mi starà cercando. Devo andare ora, scusami.	Ik kreeg net een berichtje van mijn moeder. Ik denk dat ze me zoekt. Ik moet gaan, sorry.	...Acho que recebi uma mensagem da minha mãe, deve estar me procurando. Preciso ir, desculpe.																		1632375092954
chap09_convo_02/99CD5F0A-45B17A84-0F35A696-F3C1C4D9	Oh, okay. Let’s hang out some other time then. Good night, and thanks again!	Oh, okay. Dann lass uns ein anderes Mal abhängen. Gute Nacht, und danke nochmal!	Oh, vale. Ya nos veremos en otro momento. Buenas noches, ¡y gracias de nuevo!	Oh, d’accord. On se reverra bientôt, dans ce cas. Bonne nuit et merci encore !	Sì, OK. Ci vediamo un'altra volta, allora. Buona serata e grazie ancora!	O, oké. Spreek ik je snel weer? Fijne avond en opnieuw bedankt!	Ah, tudo bem. Vamos combinar de sair outro dia. Boa noite e agradeço novamente!																		1632375092954
chap09_convo_02/5005E5ED-42B133EC-9A999DB9-4A96605F	Okay. See you.	Okay. Bis dann.	Vale. Nos vemos.	OK. À plus tard.	OK, a dopo.	Oké. Tot kijk.	Tá bom. Até mais.																		1632375092954
chap09_convo_02/59A13BEB-4A31C108-CCF900A9-493883FF	Nicole? You’re back early. Did something happen?	Nicole? Du bist früh zurück. Ist irgendwas passiert?	¿Nicole? Qué pronto has vuelto. ¿Ha pasado algo?	Nicole ? Tu es de retour bien tôt, dis donc. Quelque chose ne va pas ?	Nicole? Sei rientrata presto. È successo qualcosa?	Nicole? Wat ben je vroeg terug. Is er iets gebeurd?	Nicole? Você voltou cedo. Aconteceu algo?																		1632375092954
chap09_convo_02/553EC758-45002DAD-CB7B5AA3-C79B6435	Sorry Mom, I don’t really feel like talking about it...	Tut mir leid, Mama, aber ich will jetzt wirklich nicht darüber reden ...	Lo siento, mamá. No me apetece hablar del tema...	Désolée maman, mais je n’ai pas trop envie d’en parler...	Scusa, mamma. Non me la sento ora di parlare...	Sorry, mam. Ik heb het er liever niet over.	Desculpe mãe, realmente não quero tocar no assunto...																		1632375092954
chap09_convo_02/454D0E3B-413F529C-6E9968AB-906AEB3B	Alright, I won’t pry.	Schon verstanden, dann werde ich dich nicht mit Fragen löchern.	Vale, no te insistiré.	D’accord, je n’insiste pas.	Va bene, non insisto.	Ik zal niet aandringen.	Tudo bem, não quero me intrometer.																		1632375092954
chap09_convo_02/22FC1A1A-4CF5E6A9-8905498E-E29BCA11	Let’s focus on something else. The Eiffel Tower Light Show’s about to start. Let’s find a nice spot!	Konzentrieren wir uns auf etwas anderes. Die Lichtshow am Eiffelturm fängt gleich an. Suchen wir uns einen schönen Platz!	Vamos a centrarnos en otra cosa. El espectáculo de luces de la Torre Eiffel está a punto de empezar. ¡Vamos a buscar un buen sitio!	Concentrons-nous sur autre chose. Le spectacle de lumière de la tour Eiffel va bientôt commencer. Tâchons de trouver un point de vue agréable.	Concentriamoci su qualcos'altro. Lo spettacolo di luci della Torre Eiffel sta per iniziare. Andiamo a trovarci un bel posto!	Laten we het ergens anders over hebben? De lichtshow van de Eiffeltoren begint zo. Zullen we een mooi plekje opzoeken?	Vamos focar em outra coisa. O Show de Luzes da Torre Eiffel já começou. Vamos achar um lugar legal!																		1632375092954
chap09_convo_02/97B3E310-4AAFDF56-1E6987B0-57A2596C	Yeah, that sounds good.	Das hört sich gut an.	Sí, eso suena bien.	Oui, bonne idée.	Sì, l'idea mi piace.	Ja, dat klinkt goed.	Isso parece bom.																		1632375092954
chap09_convo_03/AED20BFB-4BA7E231-893FE3B1-8DB3F1D8	Wow, that was beautiful!	Wow, war das so schön!	¡Vaya, ha sido precioso!	Waouh, c’était magnifique !	Wow, è stato bellissimo!	Wauw, dat was schitterend.	Caramba, foi maravilhoso!																		1632375092954
chap09_convo_03/712E8F3A-474BB651-C88EF9AB-511DE0DC	Yeah. Your dad would have loved it…	Ja. Deinem Vater hätte es sehr gefallen ...	Sí. A tu padre le habría encantado...	Oui. Ton père aurait adoré...	Già. A tuo padre sarebbe piaciuto moltissimo...	Ja. Je vader had het vast ook mooi gevonden...	É mesmo. Seu pai teria adorado...																		1632375092954
chap09_convo_03/C69E7D86-493A6823-A69C34BE-9DD7B2BC	Sorry, did you say something Mom?	Entschuldige, hast du etwas gesagt, Mama?	Disculpa, ¿has dicho algo, mamá?	Hein ? Tu disais quelque chose, maman ?	Scusami, mi stavi dicendo qualcosa, mamma?	Sorry, zei je iets, mam?	Desculpe, mãe, você disse algo?																		1632375092954
chap09_convo_03/215A6A54-401D6063-AFB3A784-B93DBB0A	Yeah, your dad and I always talked about how we wanted to see this together...	Ja, dein Vater und ich haben immer darüber gesprochen, dass wir das zusammen sehen wolln ...	Sí, tu padre y yo siempre hablábamos sobre cuánto queríamos ver todo esto juntos...	Oui. Je disais que ton père et moi, on se disait souvent qu’un jour, on assisterait à ce spectacle tous les deux...	Sì, che tuo padre e io parlavamo sempre di come avremmo voluto vedere insieme questo spettacolo...	Ja, je vader en ik wilden hier altijd samen naartoe...	Sim. Seu pai e eu sempre falamos o quanto queríamos ver isso juntos...																		1632375092954
chap09_convo_03/BA2A2E73-407324BF-F4205C98-78CF5079	And now I’m finally here and he’s gone...	Und jetzt bin ich endlich hier und er ist nicht mehr unter uns ...	Y yo por fin estoy aquí, pero él ya no está...	Et aujourd’hui, je suis là et lui, il est parti...	E ora che sono finalmente qui, lui se n'è andato...	En nu ben ik hier, zonder hem...	E agora estou aqui e ele se foi...																		1632375092954
chap09_convo_03/5FB25B7A-47E32BD1-B19B978F-376E82C5	Mom...	Mama ...	Mamá...	Maman...	Mamma...	Mam...	Mãe...																		1632375092954
chap09_convo_03/23D98CE2-43597D7E-2DCD6399-1A53D9D3	So many changes lately, too. Travelling Europe... Going to college...	Und es hat sich in letzter Zeit viel verändert. Die Reise nach Europa ... Der Wechsel aufs College ...	También está habiendo muchos cambios últimamente. El viaje a Europa... Tu marcha a la universidad...	Il y a eu tellement de changements, récemment. Ce voyage en Europe... Toi qui vas entrer à l’université...	Quanti cambiamenti ultimamente. Venire in Europa... Andare all'università...	Er is zoveel veranderd de laatste tijd. De reis naar Europa... De universiteit...	Tantas mudanças ultimamente. Viajar para a Europa... Ir para a faculdade...																		1632375092954
chap09_convo_03/59ECA420-4BAF743F-E8DE9F8A-685A6B40	He would have been so proud of you.	Er wäre so stolz auf dich.	Habría estado tan orgulloso de ti.	Il aurait été si fier de toi.	Lui sarebbe stato molto fiero di te.	Hij zou zo trots zijn geweest.	Ele estaria orgulhoso de você.																		1632375092954
chap09_convo_03/D7134991-45782B45-77DE08BE-14C57BC4	I dunno, mom. I don’t even know what I’m doing next year yet.	Keine Ahnung, Mama. Ich weiß ja noch nicht mal, was ich nächstes Jahr tun werde.	No sé, mamá. Ni siquiera sé todavía qué voy a hacer el año que viene.	Je ne sais pas, maman. Je ne sais toujours pas ce que je vais faire l’an prochain.	Non lo so, mamma. Non so nemmeno cosa farò l'anno prossimo.	Ik weet het niet, mam. Ik weet niet eens wat ik volgend jaar ga doen.	Sei lá, mãe. Ainda nem sei o que farei no ano que vem.																		1632375092954
chap09_convo_03/F9D54F80-46189CBA-5E28D489-61BC6CFB	Well, he would have supported you no matter what.	Ganz egal, er hätte dich auf jeden Fall unterstützt.	Bueno, él te habría apoyado decidieras lo que decidieras.	Eh bien il t’aurait soutenue, quoi que tu décides.	Beh, lui ti avrebbe dato il suo sostegno, a prescindere.	Hij zou je gesteund hebben, ongeacht de keuze die je maakt.	Bem, ele te apoiaria de qualquer jeito.																		1632375092954
chap09_convo_03/67DA685C-41AD1FAC-5DF4639E-E7ED51C8	He loved you more than you’ll ever know.	Er hat dich wirklich über alles geliebt.	Te quería más de lo que puedes imaginar.	Il t’aimait plus que tout au monde.	Ti amava più di quanto tu creda.	Hij hield meer van je dan je ooit voor mogelijk zal houden.	Ele te amava mais do que você imagina.																		1632375092954
chap09_convo_03/4970AEFC-4A03228A-1CA7A09B-CE1F2524	Thanks, mom. I miss him...	Danke, Mama. Ich vermisse ihn ...	Gracias, mamá. Le echo de menos...	Merci, maman. Il me manque...	Grazie, mamma. Mi manca molto...	Dank je, mam. Ik mis hem.	Valeu mãe. Sinto falta dele...																		1632375092954
chap09_convo_03/004A6E9A-4AC097DA-2CBC1FA8-B71E7965	I miss him too, Nicole.	Ich vermisse ihn auch, Nicole.	Yo también le echo de menos, Nicole.	Il me manque à moi aussi, Nicole.	Manca anche a me, Nicole.	Ik mis hem ook, Nicole.	Também sinto, Nicole.																		1632375092954
chap09_convo_03/D4625204-4EB52B41-0D6D1B8A-A3B053F7	...You know what? I think I’m in the mood to write something now.	Weißt du was? Ich glaube, dass ich jetzt Lust habe, etwas zu schreiben.	¿Sabes qué? Creo que me apetece ponerme a escribir.	... Tu sais quoi ? Je crois que j’ai trouvé l’inspiration pour mon article.	...Sai cosa? Sento di avere l'umore giusto per scrivere qualcosa.	...Weet je wat? Ik heb nu zin om iets te schrijven.	...Quer saber? Acho que estou com vontade de escrever algo.																		1632375092954
chap09_convo_04/01E610F5-4F923AF9-674DED9D-E72BA664	Wow, Mom, I don’t think I’ve <b>ever</b> seen you write that fast!	Wow, Mama, ich glaube, ich habe dich noch <b>nie</b> so schnell schreiben sehen!	Vaya, mamá. ¡Creo que <b>nunca</b> te había visto escribir a esa velocidad!	Waouh, maman, je ne t’avais encore <b>jamais</b> vue écrire aussi vite !	Wow, mamma, non credevo che ti avrei <b>mai</b> visto scrivere tanto velocemente!	Wauw, mam. Ik heb je nog <b>nooit</b> zo snel zien schrijven.	Caramba, mãe, acho que <b>nunca</b> vi você escrever tão rápido!																		1632375092954
chap09_convo_04/80D43AB5-4E13C6B7-9791BA96-F2EC2A0C	Yeah. I guess I just… felt like I needed to write something.	Tja, ich hatte einfach den Wunsch in mir, etwas zu schreiben.	Sí. Supongo que... Necesitaba escribir.	Oui. Je crois que... J’avais besoin d’écrire quelque chose.	Già. Io credo di... aver avuto solo il bisogno di scrivere qualcosa.	Ja, ik denk dat ik gewoon iets van me af moest schrijven.	É mesmo. Acho que apenas... senti que precisava escrever algo.																		1632375092954
chap09_convo_04/AE13E91F-475FB443-A673388B-3DB85B0C	You know, I think I can confidently say that this is one of my best pieces so far.	Ich kann mit großer Überzeugung sagen, dass das eines meiner besten Stücke bis jetzt ist.	Creo que puedo decir que este es uno de mis mejores artículos hasta la fecha.	Tu sais, je pense être en mesure d’affirmer que c’est l’une de mes meilleurs réalisations jusqu’à maintenant.	Sai, penso di poter dire con certezza che questo è uno dei posti che preferisco di più.	Weet je, dit is volgens mij een van mijn beste artikelen tot nu toe.	Sabe como é, acho que posso garantir que essa é uma das minhas melhores matérias até o momento.																		1632375092954
chap09_convo_04/747C3A0F-4E9D78A5-9C5DFEB0-E39DD12B	I’m sure it is, Mom. I bet Andrea’s gonna love it too!	Da bin ich mir sicher, Mama. Ich wette, Andrea wird es auch lieben!	Seguro que sí, mamá. ¡Seguro que a Andrea también le encanta!	Je n’en doute pas, maman. Je suis sûre qu’Andrea va adorer !	Sono certa che lo è, mamma. Scommetto che anche ad Andrea le piacerà!	Dat denk ik ook, mam. En Andrea zal er ook blij mee zijn.	Sei que é, mãe. Aposto que Andrea também vai adorar!																		1632375092954
chap09_convo_04/5F2AB828-4E95288D-87D78CA3-CE5727A2	I sure hope so! Anyway, you had a tough day today, right? You feel like eating?	Das hoffe ich doch! Wie dem auch sei, du hattest heute einen schweren Tag, richtig? Möchtest du etwas essen?	¡Eso espero! Bueno, has tenido un día complicado, ¿no? ¿Te apetece comer algo?	J’espère bien ! Bon, tu as eu une journée difficile, n’est-ce pas ? Tu veux manger un morceau ?	Lo spero proprio! Comunque hai avuto una giornata impegnativa, no? Ti va di andare a mangiare qualcosa?	Ik hoop het wel. Had je een zware dag vandaag? Heb je trek?	Tomara que sim! Enfim, seu dia não foi nada fácil, certo? Está com fome?																		1632375092954
chap09_convo_04/BDF93ADC-4FDC78D2-BE4930BF-39F56578	Do I!	Gerne!	¿Tú qué crees?	Absolument !	Eccome!	Echt wel!	Estou!																		1632375092954
chap09_convo_04/178D72C0-4EA3D5D5-AAB60F81-BC75E5A3	Great! Come on, let’s grab a bite at the hotel restaurant.	Wunderbar! Dann lass uns ins Hotelrestaurant gehen.	¡Genial! Vamos, cogeremos algo del restaurante del hotel.	Super ! Allez viens, on va manger au restaurant de l’hôtel.	Bene! Forza, andiamo a mangiare un boccone al ristorante dell'hotel.	Mooi zo. Kom, we halen wat te eten in het restaurant van het hotel.	Ótimo! Então vamos comer algo no restaurante do hotel.																		1632375092954
chap09_convo_04/7D31D8FF-442234B6-05A64CB2-11DD4248	Hey Tayo! Whoa, this place smells <b>great</b>!	He Tayo! Wow, hier riecht es aber <b>großartig</b>!	¡Hola, Tayo! ¡Vaya, qué <b>bien</b> huele aquí!	Bonjour, Tayo ! Waouh, il règne une odeur <b>alléchante</b>, ici !	Ehi, Tayo! Ohh, che buon <b>odore</b> che c'è qui!	Hé, Tayo! Wauw, het ruikt hier <b>heerlijk</b>.	Ei, Tayo! Caramba, que cheiro <b>delicioso</b>!																		1632375092954
chap09_convo_04/0CBC0D0F-460D8A0C-0284DEBD-363CF2F5	Ah, Kate, Nicole, perfect timing! I was experimenting with some new recipes and ended up making too much food.	Ah, Kate, Nicole, perfektes Timing! Ich habe mit ein paar neuen Rezepten experimentiert und viel zu viel gekocht.	Ah, Kate, Nicole. ¡Justo a tiempo! Estaba probando unas nuevas recetas y ha salido demasiada comida.	Ah, Kate, Nicole, vous tombez à pic ! Je suis en train d’expérimenter de nouvelles recettes et je crois que j’ai préparé un peu trop de choses.	Ah, Kate, Nicole, tempismo perfetto! Stavo sperimentando alcune ricette nuove e alla fine ho preparato troppe cose.	Kate, Nicole, jullie timing is perfect. Ik was aan het experimenteren met nieuwe recepten en heb daarbij te veel eten bereid.	Ah, Kate, Nicole, chegaram bem na hora! Estava experimentando algumas novas receitas e acabei cozinhando demais.																		1632375092954
chap09_convo_04/8B17E787-45950F45-0813B288-DF3F7004	I don’t think I can eat all of this by myself... Do you guys mind helping me out?	Ich kann das alles unmöglich allein essen ... Könnt ihr mir helfen?	No creo que pueda comerme todo esto yo solo... ¿Os importaría echarme una mano?	Je ne pense pas pouvoir tout manger seul... Vous voulez bien me donner un coup de main ?	Non penso di riuscire a mangiare tutto da solo... Vi spiacerebbe aiutarmi?	Ik krijg dit nooit zelf op... Willen jullie me misschien helpen?	Acho que não consigo comer tudo sozinho...Se importam de me ajudar?																		1632375092954
chap09_convo_04/E9E96670-4DB40E26-96078EB2-DCA5E717	Sure, we’d love to!	Aber sicher doch, gerne sogar!	¡Claro, nos encantaría!	Bien sûr, avec plaisir !	Certo, con piacere!	Reken maar!	Claro, adoraríamos!																		1632375092954
